ID,User ID,Game Level,Player Score,"Player Score Loss 
(Low Quality)",Player Score Loss (Tardiness),AI Score,"AI Score Loss 
(Low Quality)","AI Score Loss 
(Tardiness)",User Strategy Index,User Strategy Description
f6fe4346-14fc-44c9-b919-02e5dd0b7d05,9da6520c-97c9-4c23-9d6a-ea5a603b5163,6,57.98%,18.99%,22.13%,57.30%,18.88%,22.70%,100011,
5e6f59c0-c324-40ef-9c15-7d3922cb6ba3,213ee0cd-6247-434f-986c-e09e001563da,3,85.39%,7.64%,4.27%,77.53%,9.21%,9.44%,101010,
079c71a2-9cc5-421a-a47c-cdccac3b6227,fb816046-4f47-4bb9-a2dc-a4a924a24edb,1,85.00%,15.00%,0.00%,95.00%,5.00%,0.00%,101010,
adcb34bc-d752-4f1b-9b92-1715d1a91dc1,2f3ded43-957a-47a9-857d-a5b18d3a7981,6,55.51%,21.24%,25.51%,54.38%,23.82%,24.04%,101010,
6a40ee6d-c31c-472e-a9c3-2d986f86236b,e56ea5bf-2a05-480c-bf59-362faf7ef0d4,2,87.78%,12.22%,0.00%,91.11%,7.22%,1.67%,101110,
fe2d89b5-c1fa-4422-b6d2-8d35b39aad4d,9da6520c-97c9-4c23-9d6a-ea5a603b5163,1,83.89%,14.17%,1.94%,94.72%,5.28%,0.00%,100011,
21059c7e-308c-4b17-b344-313054478ee2,213ee0cd-6247-434f-986c-e09e001563da,4,63.37%,24.72%,9.44%,75.73%,15.28%,8.99%,101010,
f2e34e40-0d5e-45c5-b940-16d0103702b3,9da6520c-97c9-4c23-9d6a-ea5a603b5163,3,68.31%,15.96%,9.66%,80.45%,7.87%,11.01%,100011,
e5cf6a62-8900-4d33-bda2-10771a808de2,e56ea5bf-2a05-480c-bf59-362faf7ef0d4,2,81.67%,18.33%,0.00%,92.22%,6.94%,0.83%,101110,
cc8f4d50-9cdc-4a46-b630-4adb121f7f81,fb816046-4f47-4bb9-a2dc-a4a924a24edb,2,85.83%,13.33%,0.83%,91.39%,7.78%,0.83%,101010,
c4084598-686d-4a01-96f1-9e2adda636a8,9da6520c-97c9-4c23-9d6a-ea5a603b5163,6,45.62%,22.02%,31.46%,46.74%,28.20%,25.28%,100011,
1af219be-b4aa-42bd-ad77-e68f7e12eeab,37a3b29e-fe60-47bd-b19c-3a02186a1bc7,4,79.33%,10.79%,7.19%,72.58%,16.63%,7.87%,101110,
5c4a603a-cc8e-4f5b-bf96-c53990aa1127,4c44ae92-886d-4117-bc2f-9f5a62986939,6,66.74%,19.44%,21.24%,64.61%,17.64%,18.99%,100110,
1354edcd-1978-4b68-9734-0abe7a259f4f,e56ea5bf-2a05-480c-bf59-362faf7ef0d4,2,88.61%,10.56%,0.00%,88.06%,8.61%,3.33%,101110,
3359b562-814e-4dcf-b693-cd71ca56b2a5,213ee0cd-6247-434f-986c-e09e001563da,5,69.10%,16.74%,11.57%,71.91%,6.29%,19.55%,101010,
c0e9c939-da92-473f-bb6f-2bc9399579d2,fb816046-4f47-4bb9-a2dc-a4a924a24edb,3,73.26%,14.83%,8.76%,82.92%,7.64%,8.09%,100010,
acc4afda-252d-4bf7-bcd0-843fa77c223b,9da6520c-97c9-4c23-9d6a-ea5a603b5163,2,60.83%,18.61%,10.56%,90.28%,9.72%,0.00%,100011,
2f43b93f-4b23-4189-bccb-ff42e9b8e599,9da6520c-97c9-4c23-9d6a-ea5a603b5163,3,59.10%,15.28%,21.35%,83.15%,8.76%,6.52%,100011,
05e8fb79-32d2-44bb-92e9-1520c92efc87,e56ea5bf-2a05-480c-bf59-362faf7ef0d4,3,75.96%,12.58%,9.21%,82.70%,8.54%,8.09%,101110,
8098a387-5809-4aab-98b2-6da30b213bbf,2be517f8-3434-4213-9592-936ad19dd733,5,72.25%,14.04%,15.06%,70.79%,4.94%,23.82%,100010,
c6664ec6-bfbc-4dd1-99a1-eb9c0dd0c6fc,2f3ded43-957a-47a9-857d-a5b18d3a7981,3,85.84%,3.82%,7.87%,86.97%,4.27%,6.52%,101010,
040a81fa-6588-46c7-b2ae-784c9c07e679,37a3b29e-fe60-47bd-b19c-3a02186a1bc7,4,69.21%,16.40%,12.36%,61.57%,20.90%,15.28%,101110,
ad6f8eba-cf56-4455-9703-d0f99f6c7497,fb816046-4f47-4bb9-a2dc-a4a924a24edb,4,68.31%,17.75%,9.44%,75.06%,11.91%,9.66%,101010,
6447b6cb-c638-4d89-9730-3805f1e54c8c,2f3ded43-957a-47a9-857d-a5b18d3a7981,4,63.60%,19.55%,13.71%,67.19%,18.88%,10.11%,101000,
513d7148-93b0-454e-8a8c-e4e3f3b81630,213ee0cd-6247-434f-986c-e09e001563da,6,56.63%,22.25%,20.34%,56.52%,22.13%,23.48%,101110,
b0f8911c-ff15-4d76-8c85-0dffe72ea785,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,2,85.28%,8.06%,3.33%,91.39%,8.61%,0.00%,100100,
029f1214-7513-407e-b219-379c3587483f,fb816046-4f47-4bb9-a2dc-a4a924a24edb,5,81.80%,9.66%,8.43%,74.61%,6.63%,17.98%,101010,
a4be3ea9-6daa-4351-ac66-ffb8858d3048,2f3ded43-957a-47a9-857d-a5b18d3a7981,2,97.50%,2.50%,0.00%,92.22%,7.78%,0.00%,101010,
7cb3ab48-bf59-4151-a116-79523b673797,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,3,84.27%,9.89%,2.92%,84.27%,6.74%,7.87%,100010,
24880034-0f9c-4e72-be0f-d3191cbf8f37,2f3ded43-957a-47a9-857d-a5b18d3a7981,3,78.20%,5.39%,11.24%,79.33%,7.64%,11.01%,101000,
86528009-d747-49b4-bef3-dcbc9acc20b6,ce293b75-3619-4136-a611-0941d66d4bfc,1,89.17%,10.83%,0.00%,94.44%,5.56%,1.11%,100010,
85480ae0-1148-40b0-8947-13512c208cfa,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,4,63.37%,26.29%,11.24%,72.58%,11.24%,13.26%,100100,
be096bf8-ad17-4268-a3bf-189dbea47706,2f3ded43-957a-47a9-857d-a5b18d3a7981,3,81.80%,4.27%,12.36%,80.00%,7.42%,13.03%,100010,
aec80494-cd7e-4f44-abfa-1bf488589a78,ce293b75-3619-4136-a611-0941d66d4bfc,1,90.28%,9.72%,0.00%,90.83%,5.00%,4.17%,100010,
58cc7658-c657-4ace-8ad0-7229f64875b9,2f3ded43-957a-47a9-857d-a5b18d3a7981,6,56.07%,22.92%,23.03%,52.81%,20.67%,26.63%,101010,
896dace5-cd95-4230-94b5-64b63e892af9,fb816046-4f47-4bb9-a2dc-a4a924a24edb,6,54.72%,27.75%,20.22%,56.07%,22.47%,23.71%,101010,
3ed2734a-18b7-461f-9a73-4cd88a39bc64,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,5,61.12%,13.26%,25.96%,62.58%,9.78%,26.52%,100100,
c5495518-6a6c-4344-a1e7-5664b39cdd0b,2be517f8-3434-4213-9592-936ad19dd733,6,60.34%,24.38%,15.51%,54.27%,22.92%,24.27%,100010,
8baf7e02-bf5c-4c7b-893c-e9331d3ff08c,c1a61f59-e12a-4dd4-8ef7-ad35f3d5ee1e,3,79.55%,7.42%,10.11%,80.45%,5.84%,12.36%,100100,
97e23202-d1a2-4ef0-a2d5-6de96443e200,ce293b75-3619-4136-a611-0941d66d4bfc,1,97.78%,0.00%,1.11%,93.06%,6.94%,0.00%,100010,
19baaca7-51ec-47e1-b0af-90fca382cfab,ce293b75-3619-4136-a611-0941d66d4bfc,2,89.17%,9.72%,0.00%,84.72%,13.61%,1.67%,100010,
0bb2c90f-d88c-400d-a3bc-cdeb3800afc9,2f3ded43-957a-47a9-857d-a5b18d3a7981,4,81.57%,8.99%,7.87%,75.96%,14.38%,6.74%,101010,
778daf2c-a22a-4f95-8704-8358aa4ab5ed,ce293b75-3619-4136-a611-0941d66d4bfc,3,82.25%,5.39%,10.56%,79.33%,8.54%,10.79%,100010,
2a12fb85-a415-4c05-98ab-72e197cb467e,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,6,37.64%,29.66%,33.15%,53.71%,22.13%,25.39%,101000,
edfaaa39-fd19-48cc-b587-9e304210d979,2f3ded43-957a-47a9-857d-a5b18d3a7981,5,76.07%,7.53%,13.82%,74.27%,5.73%,18.54%,101010,
0f299fac-639d-4cd8-b031-301d90252c23,ce293b75-3619-4136-a611-0941d66d4bfc,4,73.93%,19.55%,4.72%,71.69%,13.03%,9.89%,100010,
d852431b-ce51-461c-9675-9bf4b704cc89,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,1,81.39%,18.61%,0.00%,91.39%,8.61%,0.83%,101000,
9457f2e8-0d9a-4b49-b5f4-520e87d3bcc2,ce293b75-3619-4136-a611-0941d66d4bfc,5,69.66%,14.72%,19.55%,66.97%,9.21%,22.92%,100110,
3903a811-7067-4bd0-8df4-97880d40d96c,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,1,80.56%,15.83%,0.83%,95.00%,5.00%,0.83%,101111,
1d6836a7-0ec6-4355-8060-8a9f836b226c,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,2,93.61%,6.39%,0.00%,87.78%,11.39%,0.83%,100010,
e503b29f-6ee2-434c-809f-9c7aca1f6778,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,1,90.00%,10.00%,0.00%,91.67%,8.33%,1.94%,101111,
dcd34f6e-8f09-49e2-a127-c11ab1a206e5,ce293b75-3619-4136-a611-0941d66d4bfc,6,60.79%,22.25%,16.74%,55.96%,22.25%,21.57%,100100,
4013a62d-9a6c-4936-9be6-7acf5691e570,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,3,83.82%,10.34%,4.49%,81.57%,7.64%,9.66%,101000,
a0ca1e1e-e29c-4d04-a480-c09acd8149bf,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,2,84.44%,12.22%,1.67%,83.06%,15.00%,1.94%,100010,
b5f61ce9-2dcc-44e1-8591-0f70c14c04e2,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,3,83.60%,8.54%,6.07%,83.15%,6.07%,9.21%,100010,
af102a26-6376-4a32-a7a0-0a648fc12725,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,3,87.42%,6.29%,4.04%,88.99%,4.72%,4.27%,100100,
2599e4cd-2a02-4f8a-8de9-204a4e37f33d,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,4,67.64%,15.96%,12.58%,75.28%,14.38%,9.21%,100100,
d110b981-02d3-46d1-8062-932be8528720,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,3,93.93%,2.47%,3.60%,81.35%,10.34%,10.56%,100100,
f70b32d1-9e16-4e47-b09b-62906f7bb960,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,5,61.35%,14.61%,27.19%,67.19%,8.54%,24.38%,100100,
107f1ee5-ffcd-4e1b-b288-22c3eeaad579,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,4,73.48%,17.98%,7.19%,74.61%,13.93%,8.76%,100100,
521b84e9-4229-448f-8e33-ec7fc68a1a23,333e193b-fc73-4be1-8c1e-16889d877af4,2,84.72%,11.67%,3.61%,89.17%,10.83%,0.83%,100010,
74b9132e-6a80-4d76-8ea3-ae878ceb7514,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,4,71.91%,18.65%,7.19%,68.99%,17.53%,11.46%,100100,
b11eb29a-ceb2-4646-a2fc-10f1d6cece7a,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,6,50.45%,28.20%,20.79%,56.52%,20.11%,23.60%,100010,
0fd19f01-8459-429c-9669-f1c15e1d2a0e,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,5,74.94%,8.99%,17.19%,69.44%,9.21%,20.11%,100100,
dc0c4ee5-0d7b-47a5-9574-c17aa435714e,333e193b-fc73-4be1-8c1e-16889d877af4,2,90.83%,9.17%,0.00%,83.89%,13.61%,2.50%,100010,
c9d24a21-090a-485a-9905-a4b7611229ae,e980f36e-9dac-40d6-b22f-8b6e5c6558a0,1,85.56%,14.44%,0.00%,91.39%,7.78%,0.83%,101110,
197f23be-3cdc-4938-9a53-07fa4e3fcda4,333e193b-fc73-4be1-8c1e-16889d877af4,4,72.13%,16.18%,10.34%,63.15%,20.90%,15.06%,100010,
3f0a89dc-5634-4562-b529-3f2a9e4f04a3,b8dfb4c8-6725-41c2-a572-abcdc3badf3e,1,91.67%,8.33%,0.00%,91.39%,8.61%,0.00%,100010,
7139a079-6c71-4244-a16c-5bd7dad96f52,9cf13b06-7fbb-4077-b968-baf0663c87c1,1,77.22%,21.67%,1.11%,91.94%,8.06%,0.00%,100010,
ca6af508-b213-4eb4-9484-d0472c5516da,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,6,48.54%,28.31%,23.48%,51.12%,23.60%,26.74%,100100,
7ca96f6a-03a4-4934-9ed9-d20c68560e71,9cf13b06-7fbb-4077-b968-baf0663c87c1,1,75.83%,18.33%,7.22%,91.11%,8.89%,0.83%,101010,
425b5aef-72f6-4f7b-b2fb-6a05f4777005,e980f36e-9dac-40d6-b22f-8b6e5c6558a0,1,86.11%,13.89%,0.00%,89.72%,9.44%,0.83%,101110,
9aa163a7-f045-416d-8fce-18ec2d74236f,220a9a61-e406-4fac-a9c2-6f0a9de39f70,1,91.39%,8.61%,0.00%,92.50%,6.39%,2.22%,101010,
d320e0b0-b310-40ac-9af6-ffe0ca5ec423,21a9dd6d-dc52-46ef-a2ee-dfc9fccb87b3,5,79.21%,8.54%,10.56%,63.93%,9.78%,25.84%,100010,
3949350e-7eb2-4cda-9cf8-1a8d827c7d34,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,4,69.66%,22.47%,4.04%,71.69%,15.96%,9.89%,101000,
fdfb784c-4c44-413f-b220-2f8d763921bc,be6283e1-9180-4c6b-afed-3d78235a9246,1,92.78%,7.22%,0.00%,93.06%,6.11%,0.83%,100010,
ba3304e3-62e1-440e-a429-db6afb114d3b,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,4,72.13%,18.43%,6.97%,73.03%,14.83%,9.89%,100100,
46dafc99-a514-46e4-b92a-cf1c0227ea91,220a9a61-e406-4fac-a9c2-6f0a9de39f70,2,85.83%,12.50%,1.67%,89.72%,8.61%,1.67%,101010,
afa4899f-785e-4057-9ca8-03f73866cf58,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,4,73.71%,17.08%,7.87%,73.26%,15.06%,9.21%,100010,
a6182450-5841-4cdf-b6e0-a5443d113708,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,5,71.91%,18.20%,9.44%,62.92%,9.89%,27.19%,101000,
e74729b7-0741-49da-ac44-ad0e62550f01,6711ee16-0083-42ae-9ebe-d1292f7cd35f,4,70.11%,18.43%,5.84%,76.63%,10.56%,8.31%,101100,
9c3cf7fa-11f2-4cf4-abc9-6f2731e5e036,e980f36e-9dac-40d6-b22f-8b6e5c6558a0,1,89.44%,8.89%,0.00%,91.67%,8.33%,1.67%,100010,
879b2206-5534-4f09-abba-c7f062646afd,220a9a61-e406-4fac-a9c2-6f0a9de39f70,3,90.56%,6.07%,2.25%,86.97%,6.52%,6.07%,101010,
4fad53b0-5dbb-44a7-864a-18323aecf2f7,be6283e1-9180-4c6b-afed-3d78235a9246,1,86.67%,12.50%,0.83%,90.83%,8.33%,1.94%,100010,
e0bb5d9a-bf6b-44be-8ddd-55200fce15ab,e980f36e-9dac-40d6-b22f-8b6e5c6558a0,1,97.78%,2.22%,0.00%,92.50%,5.00%,2.50%,100010,
37feb916-1544-453f-8180-83eabeb4850f,718ff35e-786d-4100-a4a4-5a3a4e1a4ee7,6,49.78%,27.98%,22.58%,53.03%,22.58%,24.72%,101000,
83fb2294-3250-479e-aab4-86c6f4fc3c9d,54f0f025-0eb0-4d78-8d24-032938a3c8f7,1,97.50%,2.50%,0.00%,90.28%,9.72%,0.00%,100010,
cb16c0bc-5b57-4282-b556-7f7c8477bc2b,be6283e1-9180-4c6b-afed-3d78235a9246,2,80.28%,15.56%,4.17%,88.89%,11.11%,0.00%,100010,
a2dbee17-45b1-4aba-b7c7-f1b1ff2e1bff,6711ee16-0083-42ae-9ebe-d1292f7cd35f,5,73.60%,10.34%,14.49%,70.79%,8.43%,19.89%,101110,
313b1bbb-6e2c-40af-a1ae-4353e97e4acd,be6283e1-9180-4c6b-afed-3d78235a9246,3,83.15%,15.73%,0.45%,79.10%,7.87%,11.01%,100010,
6c5a7f76-ff44-4d46-b6cc-cf003af0510c,e980f36e-9dac-40d6-b22f-8b6e5c6558a0,2,87.78%,9.72%,2.50%,88.06%,11.94%,0.00%,100010,
85667707-2b68-490f-b660-4e35daa398e6,220a9a61-e406-4fac-a9c2-6f0a9de39f70,4,68.99%,18.20%,9.66%,67.87%,18.43%,9.44%,101110,
3723f648-51c7-4aba-992f-6cc65bbb922a,54f0f025-0eb0-4d78-8d24-032938a3c8f7,1,97.78%,2.22%,0.00%,94.72%,3.33%,1.94%,101010,
48956156-9705-4c3a-8467-37c86d8d1541,be6283e1-9180-4c6b-afed-3d78235a9246,4,73.03%,20.22%,5.39%,72.81%,16.63%,8.76%,100010,
372d0221-3df1-4f13-ba49-ecb8bd6a728d,54f0f025-0eb0-4d78-8d24-032938a3c8f7,2,92.22%,7.78%,0.00%,93.89%,5.28%,0.83%,100100,
f175a728-6bd6-48b8-a26c-24d6b5436b01,e980f36e-9dac-40d6-b22f-8b6e5c6558a0,2,87.78%,11.39%,0.00%,92.50%,6.67%,0.83%,100100,
71baec42-0126-4c45-b5fa-7bd7f03ab27b,d999a73b-02d3-4134-883a-31bf8d6e2cee,1,69.17%,30.83%,0.00%,92.22%,7.78%,1.94%,100110,
cd089054-2cf4-4d17-9537-c8744e654cf0,54f0f025-0eb0-4d78-8d24-032938a3c8f7,3,86.97%,4.04%,4.72%,87.87%,7.19%,2.92%,101100,
c8c46290-e30c-4ee6-82dc-68e0365757a5,be6283e1-9180-4c6b-afed-3d78235a9246,5,68.76%,13.03%,20.00%,68.76%,8.99%,22.25%,100010,
87f565eb-61d9-4181-b594-82ec833ad388,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,6,67.87%,20.00%,12.47%,59.66%,20.00%,20.00%,101000,
9e02b727-6781-494d-998c-ba111cdde129,f6e32de8-deb8-46b9-848e-f7f13d294727,1,71.67%,28.33%,0.00%,89.17%,8.33%,5.28%,100010,
a674dca4-4c02-46ff-a46c-6145dc3fe4c8,e980f36e-9dac-40d6-b22f-8b6e5c6558a0,3,79.78%,5.84%,9.89%,75.96%,8.54%,12.58%,100010,
0f99e071-ce9c-4002-8854-411f25c36afa,8db00f0c-87e8-4515-b73e-2e67244c7198,4,63.60%,17.53%,16.85%,58.88%,25.84%,14.38%,100100,
d12030de-55b6-4e74-af9e-0d1c1f9a5afd,54f0f025-0eb0-4d78-8d24-032938a3c8f7,4,57.30%,12.81%,22.70%,67.87%,18.43%,11.69%,101000,
3c7d4c9c-6518-443c-b166-aaba4f15ee4e,d999a73b-02d3-4134-883a-31bf8d6e2cee,1,76.67%,18.33%,0.00%,95.83%,4.17%,0.00%,100110,
1988e390-4cbb-4d21-aa68-9bb02867f229,f6e32de8-deb8-46b9-848e-f7f13d294727,2,80.28%,12.78%,5.28%,91.11%,8.89%,0.00%,101010,
d6e8dddd-47b4-49f3-9880-456d54807a1a,1a18580c-bacf-4ce4-8739-d4d4995d87aa,1,76.94%,23.06%,0.00%,96.94%,3.06%,0.00%,100001,
b057b8a2-c79c-4946-8bf2-2ae36f423cf7,220a9a61-e406-4fac-a9c2-6f0a9de39f70,5,59.89%,16.29%,22.13%,72.81%,5.39%,19.66%,101010,
18c1ba2f-95f5-4119-9590-65e5ef19d978,d999a73b-02d3-4134-883a-31bf8d6e2cee,1,81.67%,10.83%,3.33%,95.56%,4.44%,0.83%,100110,
40d60cb0-077d-4775-a448-5dfe39fbef64,54f0f025-0eb0-4d78-8d24-032938a3c8f7,4,81.12%,12.36%,3.82%,68.99%,20.00%,7.87%,101100,
10b9b3f5-05dd-4634-ad36-b02075f13dcc,be6283e1-9180-4c6b-afed-3d78235a9246,6,53.48%,20.67%,23.60%,57.53%,21.57%,22.81%,100010,
aeb8284c-3899-4b99-891c-7ce3d45809c7,f6e32de8-deb8-46b9-848e-f7f13d294727,3,85.62%,13.03%,0.00%,86.74%,4.94%,7.42%,101010,
dde5f396-c8a3-47bd-847a-8f80f2111776,d999a73b-02d3-4134-883a-31bf8d6e2cee,2,63.61%,17.78%,10.83%,88.06%,10.28%,1.67%,100010,
558d87a2-b229-4532-9bee-3d7e2308dab0,1a18580c-bacf-4ce4-8739-d4d4995d87aa,1,87.78%,11.11%,0.00%,93.61%,6.39%,0.00%,100001,
df58c566-ec9a-4242-b26a-e2dceab4eae7,6711ee16-0083-42ae-9ebe-d1292f7cd35f,6,59.66%,21.01%,20.67%,59.21%,19.89%,20.56%,101110,
3961dde7-5bc7-4ba5-9a46-49f5ba00cd36,f6e32de8-deb8-46b9-848e-f7f13d294727,4,57.53%,16.18%,19.78%,71.69%,15.51%,12.58%,101110,
254d3a8f-2721-4414-a26d-da8174a2d402,d999a73b-02d3-4134-883a-31bf8d6e2cee,3,77.30%,6.74%,9.89%,83.37%,7.19%,7.42%,100010,
73ff1060-aa28-4cb4-be92-afd36d83b597,54f0f025-0eb0-4d78-8d24-032938a3c8f7,5,65.96%,15.06%,20.11%,64.04%,11.12%,24.27%,100110,
492c0c7d-b661-41b4-848c-1e66e787c801,1a18580c-bacf-4ce4-8739-d4d4995d87aa,1,86.94%,13.06%,0.00%,94.44%,5.56%,0.00%,100101,
2c237b8d-78ed-42a8-965f-71f9c51ca21b,be6283e1-9180-4c6b-afed-3d78235a9246,1,88.89%,11.11%,0.00%,93.61%,5.56%,0.83%,100010,
5b280784-b10a-4a4c-a5a8-4e6c9917c77c,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,1,84.44%,15.56%,0.00%,89.44%,10.56%,0.83%,101000,
c50b7de4-cdfc-4485-b6c8-65f391df8b55,d999a73b-02d3-4134-883a-31bf8d6e2cee,4,51.91%,26.52%,20.22%,67.42%,20.67%,9.44%,100110,
8ba10933-1ffa-4d3b-a79e-a3c7ed296c03,8db00f0c-87e8-4515-b73e-2e67244c7198,4,74.38%,12.81%,7.19%,74.61%,14.83%,8.76%,100010,
d8c97d46-fe7e-4f1f-bb94-6fe1f97e06ca,be6283e1-9180-4c6b-afed-3d78235a9246,1,91.39%,8.61%,0.00%,93.89%,6.11%,0.00%,100100,
0ba24393-7ba1-4bdb-822e-86fc03cf5712,1a18580c-bacf-4ce4-8739-d4d4995d87aa,1,87.78%,12.22%,0.00%,93.61%,6.39%,0.00%,100111,
a5b6c0f3-f879-4a9a-8b94-c0f7ca65cd13,d999a73b-02d3-4134-883a-31bf8d6e2cee,5,74.16%,16.52%,7.87%,72.92%,6.74%,18.09%,100010,
19c2a9ae-bea0-4b08-b946-1229f904333b,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,2,79.72%,17.78%,1.67%,86.67%,12.50%,0.83%,101000,
7bd2381e-9ddf-4b12-95b8-a181f3e4e3ac,be6283e1-9180-4c6b-afed-3d78235a9246,2,74.44%,22.50%,3.06%,95.28%,4.72%,0.00%,100010,
1efd03ff-595c-4329-8ce1-9f899c640807,f6e32de8-deb8-46b9-848e-f7f13d294727,5,67.30%,14.72%,14.49%,71.46%,8.31%,19.66%,101010,
c78fb61a-9fcb-4b9b-9667-76a539f78fe3,1a18580c-bacf-4ce4-8739-d4d4995d87aa,1,90.00%,10.00%,0.00%,93.89%,5.28%,0.83%,101111,
9353096e-1095-4a1e-baa4-6797461b5282,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,1,90.00%,10.00%,0.00%,90.83%,9.17%,0.83%,101000,
b1c33390-e3fe-41fb-8f79-f8b70b3fec96,d999a73b-02d3-4134-883a-31bf8d6e2cee,1,84.44%,15.56%,0.00%,91.39%,8.61%,0.83%,100010,
44597919-78a5-4aa3-8e16-3d33da933e1f,54f0f025-0eb0-4d78-8d24-032938a3c8f7,6,44.04%,28.65%,30.79%,49.89%,24.94%,27.42%,100110,
80cbc114-4ac6-4440-9f65-e55388c6bcde,d999a73b-02d3-4134-883a-31bf8d6e2cee,2,78.61%,13.89%,4.44%,91.39%,6.94%,1.67%,100010,
b182c3c4-213c-41b1-82f4-cc3afce194ae,1a18580c-bacf-4ce4-8739-d4d4995d87aa,1,88.89%,11.11%,0.00%,92.78%,7.22%,0.00%,100001,
2a990ee8-d854-4402-ae3a-7215f8e2c6ca,f6e32de8-deb8-46b9-848e-f7f13d294727,6,34.38%,18.65%,43.03%,54.27%,23.03%,24.04%,100010,
f0c03bf2-7428-42c4-8498-040d7e0cfa56,8db00f0c-87e8-4515-b73e-2e67244c7198,4,70.11%,14.16%,13.03%,63.60%,24.27%,13.03%,101001,
e6616796-f7f8-478f-a80c-7f6db95ac03b,d999a73b-02d3-4134-883a-31bf8d6e2cee,4,61.80%,20.67%,13.93%,65.84%,22.25%,9.89%,100010,
2008fe44-b30b-4901-b689-408663722c6a,1a18580c-bacf-4ce4-8739-d4d4995d87aa,2,82.50%,15.83%,0.00%,88.89%,9.44%,1.67%,100101,
34c79ccd-56e0-4c0d-aa68-8d8ed630db17,6711ee16-0083-42ae-9ebe-d1292f7cd35f,2,78.89%,21.11%,0.00%,95.00%,5.00%,0.00%,101110,
2dc48a99-47ab-404c-b122-bcf768228f73,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,1,91.11%,8.89%,0.00%,88.61%,11.39%,1.67%,101000,
d9ae9769-e61e-42dd-8ab5-283538435475,d999a73b-02d3-4134-883a-31bf8d6e2cee,6,49.33%,24.83%,25.06%,57.98%,20.67%,21.01%,100010,
36069cd1-f295-4ef6-b3e2-4e4a1647eeed,1a18580c-bacf-4ce4-8739-d4d4995d87aa,3,81.12%,15.06%,4.04%,86.07%,4.94%,7.42%,100011,
fe671c37-4e85-4302-83ba-6995dfa5e378,f6e32de8-deb8-46b9-848e-f7f13d294727,1,80.28%,11.11%,2.78%,94.44%,3.89%,1.67%,101000,
6e36ee15-1ced-4e71-a672-4e524e078fc9,1a18580c-bacf-4ce4-8739-d4d4995d87aa,4,65.62%,19.33%,11.24%,62.02%,24.27%,13.26%,101110,
c0507137-4501-4050-8742-6d3b5769890b,6711ee16-0083-42ae-9ebe-d1292f7cd35f,6,50.34%,33.26%,21.24%,51.80%,24.49%,25.84%,101110,
2663b52b-cd6c-4db1-ac6f-d68a9ab20920,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,4,71.24%,21.57%,4.04%,69.89%,15.96%,11.46%,100001,
db378fda-55c6-43c1-b7d8-e8070ee13d55,d999a73b-02d3-4134-883a-31bf8d6e2cee,6,36.29%,25.84%,38.09%,55.28%,19.78%,25.28%,100010,
b5fd1a5f-3f07-4d7a-9fd6-592c07ad336c,a6bf0c7b-3c36-4095-806e-d4666d4eb73c,1,79.17%,16.11%,3.33%,95.00%,3.33%,1.67%,101110,
aef97aca-4a32-416a-a067-40d4de28e898,8db00f0c-87e8-4515-b73e-2e67244c7198,5,72.36%,6.63%,20.34%,74.27%,7.08%,18.99%,101110,
5e82baf4-4fa1-402c-ab53-6e395975b581,0078c1ef-b1fd-49a4-a3ae-ddf079aa291f,3,84.72%,10.34%,4.27%,82.70%,8.54%,7.19%,100100,
9aabeaa5-87ca-42af-a907-7b2b178a59f0,1a18580c-bacf-4ce4-8739-d4d4995d87aa,5,56.85%,11.24%,31.69%,71.80%,6.97%,20.00%,100011,
282977e4-b740-4439-a9cb-1de7b064484f,a6bf0c7b-3c36-4095-806e-d4666d4eb73c,2,82.78%,13.89%,1.11%,90.28%,8.06%,2.50%,101010,
